"day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS","z_score"
4,2017,2,21,2017-02-21,37.1,26.6,1026.3,10,6.9,12,NA,46,30,0,0,483,-0.0627338046495484
7,2019,12,27,2019-12-27,40.1,35,1026.1,10,7.6,12,NA,48,28.9,0,0,448,-0.279999108700033
4,2017,3,28,2017-03-28,40.7,38.5,1015.5,5,8.7,12,17.1,48,37,0.01,1,592,0.613892427964818
3,2017,1,2,2017-01-02,37.4,28.7,1032,10,7.1,12,NA,50,26.1,0.03,0,449,-0.273791528584305
7,2013,12,20,2013-12-20,42.5,37.5,1019,8.3,7.4,12,NA,52,32,0,0,674,1.12291399745452
3,2015,4,13,2015-04-13,45,38.2,1027.8,10,9.1,12,NA,54,32,0,0,554,0.378004383567149
4,2012,12,18,2012-12-18,47.3,44.5,1000.3,5.3,7,12,22,54,42.1,0.34,0,645,0.942894174098409
6,2019,6,20,2019-06-20,61,59.3,1003.1,3,8.1,12,NA,64,57,0.12,1,697,1.26568834011627
3,2016,4,18,2016-04-18,49.5,35.9,1022.5,10,6,12,NA,64,37,0,0,687,1.20361253895899
1,2013,5,18,2013-05-18,54.6,45.2,1025.3,10,5.1,12,NA,64,44.1,0,0,506,0.0800405380121985
3,2017,10,23,2017-10-23,59.5,58.7,1026.8,6.5,7.2,12,NA,68,52,0,1,669,1.09187609687588
1,2017,10,21,2017-10-21,58.8,50.3,1024.1,10,7,12,NA,68,46.9,0,0,583,0.558024206923265
1,2014,9,20,2014-09-20,57,47.3,1027.2,10,7.7,12,NA,68,44.1,0,0,594,0.626307588196274
1,2014,10,18,2014-10-18,62.7,58.8,1003.7,9,7.5,12,NA,68,59,0.02,0,494,0.00554957662346098
5,2016,6,29,2016-06-29,67.2,64.8,1012.9,7.2,7.5,12,NA,72,64,0,1,687,1.20361253895899
6,2017,7,27,2017-07-27,61.8,59.2,1017.7,10,7.3,12,NA,72,55,0,0,610,0.725628870047924
2,2012,9,23,2012-09-23,63.8,50.3,1015.4,9,6.4,12,15.9,72,55.4,0.22,0,480,-0.0813565449967328
6,2018,6,21,2018-06-21,63.4,61.5,1008.8,8.1,6.4,12,NA,72,52,0.09,1,815,1.99818279377219
3,2019,6,17,2019-06-17,66,60.9,1014.3,8.1,6.3,12,NA,72,59,0,1,552,0.365589223335693
1,2015,6,27,2015-06-27,61.5,55.4,1020.4,9.2,8.4,12,NA,72,54,0,1,595,0.632515168312002
3,2018,8,27,2018-08-27,73.1,69.6,1017.3,9.1,8.7,12,NA,84,62.1,0,0,651,0.980139654792777
4,2016,8,16,2016-08-16,73.1,69,1022.3,10,7.9,12,NA,84,66.9,0,0,644,0.936686593982681
4,2012,7,3,2012-07-03,79.8,56.7,1012.8,10,2.9,12,NA,88,63,0,0,664,1.06083819629724
7,2013,8,16,2013-08-16,67.4,59.7,1021.2,10,8.2,12,NA,73,62.1,0,0,678,1.14774431791744
5,2014,8,20,2014-08-20,63.8,55.9,1015.5,9.9,6,12,NA,73,52,0.01,0,551,0.359381643219964
4,2014,6,17,2014-06-17,62.5,55.2,1019,10,8.2,12,NA,73,57.9,0,0,666,1.0732533565287
6,2014,8,21,2014-08-21,67.1,60.6,1017.5,10,7.7,12,NA,73,52,0.01,0,567,0.458702925071614
1,2016,9,17,2016-09-17,62.6,57.6,1024.5,9.7,6,12,NA,73,48,0,0,646,0.949101754214137
3,2014,8,4,2014-08-04,68.2,65.5,1017.7,6,5.2,12,NA,73,64,0.04,1,589,0.595269687617633
7,2016,6,17,2016-06-17,63,51.5,1012.4,10,7.4,12,NA,73,55.9,0,0,748,1.58227492601841
3,2014,6,30,2014-06-30,67.3,61.6,1019,10,8,12,NA,73,55,0.01,0,610,0.725628870047924
1,2014,6,21,2014-06-21,59.9,46.2,1013.9,10,5.1,12,NA,73,48,0,0,557,0.396627123914333
5,2015,6,10,2015-06-10,65.2,58.5,1010.9,6.4,8.8,12,NA,73,57.9,0.07,1,667,1.07946093664443
1,2014,8,16,2014-08-16,66.3,58.8,1015.3,9.7,8.2,12,NA,73,59,0,0,490,-0.0192807438394515
5,2013,7,10,2013-07-10,71.1,69.7,1015.5,1.9,7.1,12,NA,77,69.1,0,1,614,0.750459190510837
2,2015,7,19,2015-07-19,71.4,67.9,1011.9,6.9,9,12,NA,77,64,0,1,545,0.322136162525596
6,2015,7,2,2015-07-02,68.7,62.5,1011.7,7.1,7,12,NA,77,61,0,0,603,0.682175809237827
5,2019,9,4,2019-09-04,66.6,64.8,1015.1,6.6,7.7,12,NA,77,57.9,0,1,600,0.663553068890643
1,2012,7,21,2012-07-21,68.1,58.5,1018.3,9.8,4.1,12,NA,77,57.9,0.43,0,528,0.216607300558217
5,2016,8,24,2016-08-24,70.1,63.3,1024.3,10,8.5,12,NA,77,63,0,0,635,0.880818372941127
3,2015,6,22,2015-06-22,67.1,62.7,1012,6.2,6.2,12,NA,77,59,1.8,1,774,1.74367200902734
2,2013,7,21,2013-07-21,72.8,69.1,1012.6,6.6,5.3,12,NA,77,66.9,0.04,0,447,-0.286206688815761
1,2017,8,12,2017-08-12,65.9,65.8,1016.4,4.2,5.8,12,NA,77,60.1,0.07,1,526,0.204192140326761
5,2016,9,21,2016-09-21,70,64.4,1020.2,5.3,6.4,12,NA,77,62.1,0.07,1,621,0.793912251320933
1,2015,9,19,2015-09-19,70.4,66.2,1015.3,6.6,5.2,12,NA,77,63,0.01,1,655,1.00496997525569
4,2015,8,25,2015-08-25,72.8,68.7,1012.4,9.7,7.4,12,NA,81,66.9,0.01,0,595,0.632515168312002
5,2015,8,5,2015-08-05,74.5,68.8,1011.2,7.6,7.8,12,NA,81,68,0.02,1,619,0.781497091089477
4,2012,8,21,2012-08-21,72.8,57.2,1015.5,10,2.5,12,NA,81,60.8,0,0,482,-0.0689413847652766
2,2016,8,28,2016-08-28,67.7,61.7,1024.1,8.7,5.8,12,NA,81,57.9,0,1,559,0.409042284145789
2,2018,8,5,2018-08-05,74.3,70.4,1019.6,8.8,7.1,12,NA,81,69.1,0.05,0,573,0.495948405765983
5,2015,9,9,2015-09-09,75.8,71,1013.9,7.6,10.3,12,18.1,81,71.6,0,1,740,1.53261428509258
4,2018,3,20,2018-03-20,32.5,17.5,1013.5,10,9.1,12,NA,37,26.1,0,0,597,0.644930328543458
5,2014,12,31,2014-12-31,26.9,8.3,1025.3,9.9,7.5,12,NA,37,21.9,0,0,461,-0.199300567195567
6,2015,1,22,2015-01-22,35.5,30.5,1021,8.4,8.4,12,NA,39,25,0.13,0,508,0.0924556982436548
1,2014,12,20,2014-12-20,38.2,30.8,1020.7,10,8.3,12,15.9,43,34,0,0,505,0.0738329578964704
5,2012,12,12,2012-12-12,40.1,23.6,1026,10,3.3,12,19,43,33.8,0.01,0,550,0.353174063104236
6,2018,1,11,2018-01-11,38.5,38,1030.1,10,8.6,12,NA,45,21.9,0,0,696,1.25948076000054
3,2015,12,14,2015-12-14,52.6,48.2,1016.4,6.7,7.9,12,NA,57,50,0,1,637,0.893233533172584
4,2014,11,11,2014-11-11,51,47.2,1020.7,9.5,8.2,12,NA,59,39,0,1,493,-0.000658003492267148
7,2013,4,26,2013-04-26,49.5,37.8,1026.9,9.5,6.5,12,NA,61,37.9,0.06,0,675,1.12912157757025
4,2013,10,15,2013-10-15,53.9,47.3,1023.8,10,6.3,12,NA,63,41,0.01,0,615,0.756666770626565
2,2017,5,28,2017-05-28,51.8,46.1,1015.5,9.4,6.1,12,NA,63,45,0,0,474,-0.118602025691102
6,2017,4,27,2017-04-27,52.9,50.7,1011.6,3,5.3,12,NA,63,48,0.06,1,688,1.20982011907472
6,2017,6,8,2017-06-08,52.7,45.2,1016.5,9.2,5.5,12,NA,63,39.9,0.01,0,660,1.03600787583433
2,2013,5,19,2013-05-19,56.3,49.4,1027.4,9.3,6.6,12,NA,63,46.9,0,0,544,0.315928582409867
6,2016,5,19,2016-05-19,53.9,44.5,1019.1,10,6.7,12,15,63,45,0.05,0,694,1.24706559976909
4,2013,6,18,2013-06-18,60.9,58.6,1012.9,3.1,4.9,12,22.9,66,57.2,0.07,1,613,0.744251610395108
7,2017,6,2,2017-06-02,58.2,48.2,1013.4,8.3,8.2,12,NA,66,52,0,1,737,1.5139915447454
5,2016,5,11,2016-05-11,55.6,42.2,1020.2,10,7.6,12,NA,66,39.9,0,0,699,1.27810350034773
7,2016,5,20,2016-05-20,56.4,47.9,1021.7,10,6.6,12,NA,70,46,0,0,782,1.79333264995316
3,2018,10,1,2018-10-01,62,56.1,1026.4,10,5.4,12,NA,70,51.1,0,0,583,0.558024206923265
1,2019,9,28,2019-09-28,63.8,59.3,1020.9,10,8.2,12,NA,70,54,0,0,532,0.24143762102113
1,2017,9,9,2017-09-09,63.1,57,1021.1,10,7.5,12,NA,70,54,0,0,608,0.713213709816468
5,2014,10,15,2014-10-15,64.9,62.1,1021,9.9,9.5,12,NA,70,61,0.01,0,575,0.508363565997439
1,2016,5,14,2016-05-14,59.4,54,1006.2,6.9,8.1,12,NA,70,45,0.1,1,589,0.595269687617633
2,2015,9,27,2015-09-27,59.4,50.9,1031.1,10,7,12,15.9,70,48,0,0,493,-0.000658003492267148
6,2016,8,18,2016-08-18,71.5,65.7,1015.5,9.9,6.1,12,NA,82,64.9,0,0,635,0.880818372941127
6,2014,9,4,2014-09-04,69.4,60.8,1020.5,9.9,5.2,12,NA,82,59,0,0,727,1.45191574358812
5,2018,8,8,2018-08-08,74.6,73.6,1013.9,5.9,8.1,12,NA,82,70,0,1,656,1.01117755537142
2,2015,8,16,2015-08-16,74.3,68.8,1019.1,9.5,8.5,12,NA,82,70,0,0,552,0.365589223335693
5,2015,7,29,2015-07-29,76,69.9,1014.2,5.4,6.8,12,NA,86,68,0,1,629,0.843572892246759
2,2018,7,1,2018-07-01,70.8,66.4,1016.2,8.8,5.9,12,NA,86,62.1,0,0,563,0.433872604608702
5,2014,8,27,2014-08-27,67.5,64.7,1016.3,6.5,7.3,12,NA,75,53.1,0.02,1,538,0.278683101715499
1,2018,6,16,2018-06-16,62.8,56,1014.9,9.3,8.2,12,NA,75,51.1,0.01,0,677,1.14153673780171
2,2012,8,19,2012-08-19,68.7,55,1014.2,10,1.3,12,NA,75,62.1,0.23,0,467,-0.162055086501199
4,2018,7,24,2018-07-24,69.2,68.1,1025.8,5.7,9.8,12,NA,75,66,0,1,654,0.998762395139962
1,2016,6,25,2016-06-25,62.1,52.1,1021.7,10,8,12,18.1,75,53.1,0,0,688,1.20982011907472
2,2019,9,15,2019-09-15,68.2,65.3,1020.4,8.8,8.2,12,NA,75,52,0.02,0,604,0.688383389353555
2,2013,8,25,2013-08-25,64,54.6,1026.6,10,6.7,12,NA,75,50,0,0,459,-0.211715727427024
4,2014,8,12,2014-08-12,67.2,62.2,1020.2,10,7.8,12,NA,75,57,0.01,0,491,-0.0130731637237234
5,2017,7,19,2017-07-19,71.6,70.3,1016.5,4.2,7.6,12,NA,79,66,0,1,747,1.57606734590268
7,2016,8,26,2016-08-26,73.4,70,1016.1,9.7,10.1,12,NA,79,68,0,0,756,1.63193556694423
7,2015,8,7,2015-08-07,71.2,61.9,1013.1,10,7.4,12,NA,79,64,0,0,726,1.44570816347239
2,2012,7,29,2012-07-29,71.7,66.1,1015.1,9.4,3.2,12,15.9,79,66.9,0.18,0,376,-0.726944877032458
7,2016,9,23,2016-09-23,66.3,62.1,1016.5,9.5,5.8,12,NA,79,55.9,0,1,812,1.97956005342501
5,2019,7,31,2019-07-31,72.9,70.9,1017.2,5.6,7,12,NA,79,68,0,1,604,0.688383389353555
4,2019,6,25,2019-06-25,61.5,59.5,1013.4,6,8.5,12,NA,79,57.9,0,1,662,1.04842303606579
6,2012,9,6,2012-09-06,73.2,65.3,1011.3,9.7,2.3,12,NA,79,62.6,0.59,0,572,0.489740825650255
5,2017,2,22,2017-02-22,40.6,35.2,1018,9.7,7.8,12,NA,46.9,32,0,0,477,-0.0999792853439172
3,2014,1,13,2014-01-13,38.6,31.2,1018.7,9.2,7.7,12,NA,46.9,28.9,0.01,0,568,0.464910505187343
2,2017,11,12,2017-11-12,35.8,29.8,1032.6,10,5,12,NA,46.9,24.1,0,0,539,0.284890681831227
4,2014,3,11,2014-03-11,41.3,34.1,1002.9,8.3,9,12,18.1,48.9,32,0,0,510,0.104870858475111
2,2018,1,21,2018-01-21,39.7,31.7,1018.2,10,7.2,12,NA,48.9,28,0,0,418,-0.466226512171877
1,2013,11,30,2013-11-30,31.3,15.4,1038.9,10,6.5,12,NA,37.9,25,0,0,479,-0.087564125112461
5,2015,2,4,2015-02-04,28.1,18.4,1024.9,10,7.6,12,NA,39.9,14,0,0,585,0.570439367154721
3,2018,12,24,2018-12-24,35.2,29.1,1017.2,9.5,4.9,12,NA,39.9,28.9,0,0,580,0.53940146657608
2,2019,11,3,2019-11-03,51,36.8,1016.8,10,7.5,12,NA,55.9,36,0,0,479,-0.087564125112461
3,2019,11,4,2019-11-04,48.1,30,1026.3,10,7.5,12,NA,55.9,42.1,0,0,623,0.80632741155239
3,2018,4,23,2018-04-23,46.4,33.6,1030.7,10,7.1,12,15.9,57.9,35.1,0,0,675,1.12912157757025
6,2016,7,21,2016-07-21,70.4,63.4,1020.2,10,7.4,12,NA,80.1,60.1,0,0,731,1.47674606405103
4,2019,7,30,2019-07-30,73,71.1,1016.3,6.6,7.8,12,NA,80.1,69.1,0,1,638,0.899441113288312
7,2015,7,24,2015-07-24,71.7,60.3,1012.2,10,7.5,12,NA,80.1,62.1,0,0,490,-0.0192807438394515
6,2013,6,20,2013-06-20,60.6,53.1,1023.9,9.6,5.6,12,NA,69.1,52,0.1,0,681,1.16636705826462
7,2019,9,20,2019-09-20,58.8,50.6,1022.2,10,6.6,12,NA,69.1,45,0,0,688,1.20982011907472
3,2018,5,21,2018-05-21,60.9,51,1019,9.5,8.7,12,NA,69.1,52,0.03,0,626,0.824950151899574
7,2018,9,21,2018-09-21,60.6,54.6,1024.2,10,6.9,12,NA,69.1,53.1,0,0,715,1.37742478219938
2,2017,7,16,2017-07-16,69.3,67.7,1013.7,5.8,7.1,12,NA,78.1,60.1,0,1,515,0.135908759053752
5,2018,6,20,2018-06-20,62.8,58.8,1011.4,7.9,5.2,12,NA,78.1,52,0,1,698,1.271895920232
6,2019,7,25,2019-07-25,69.5,61.4,1017.7,10,5.8,12,NA,78.1,61,0,0,605,0.694590969469283
4,2019,8,13,2019-08-13,71.2,68.7,1011.2,7.9,8.4,12,NA,78.1,66,0,0,469,-0.149639926269742
7,2016,5,27,2016-05-27,60,55.8,1020,6.5,8.2,12,NA,78.1,55.9,0,1,767,1.70021894821724
1,2013,6,22,2013-06-22,63.4,58.5,1024.6,10,8.2,12,NA,71.1,59,0,0,599,0.657345488774915
7,2018,6,15,2018-06-15,59,54,1011.3,9.3,6.2,12,NA,71.1,54,0,0,728,1.45812332370384
5,2018,6,27,2018-06-27,62.7,59.1,1021,10,9.3,12,NA,71.1,50,0,0,540,0.291098261946955
7,2015,7,31,2015-07-31,76.7,68.5,1009.5,8.5,8.5,12,17.1,87.1,71.1,0,0,753,1.61331282659705
3,2019,7,22,2019-07-22,76.5,70.8,1009.8,9.5,7,12,NA,87.1,69.1,0,0,641,0.918063853635496
1,2019,7,20,2019-07-20,76.2,72.3,1009.2,6.1,9.1,12,NA,87.1,64.9,0,1,586,0.576646947270449
6,2014,1,9,2014-01-09,23.5,8.3,1034.2,10,7.9,12,20,28.9,12,0,0,561,0.421457444377246
7,2012,12,7,2012-12-07,38.8,30.9,1022.7,7.9,1.9,12,NA,48.2,26.6,0,0,714,1.37121720208365
1,2012,10,27,2012-10-27,61.9,53.9,1017,9.6,4.3,12,16.9,64.9,42.8,0,0,524,0.191776980095305
5,2014,6,4,2014-06-04,55.2,51.2,1011.4,7.6,8.3,12,NA,64.9,51.1,0,1,582,0.551816626807536
2,2016,10,2,2016-10-02,61.3,59.2,1017.8,4.4,9,12,NA,64.9,59,1.22,1,486,-0.0441110643023641
6,2017,7,20,2017-07-20,74.7,70.6,1013.9,5.3,7.7,12,NA,84.9,66.9,0,1,774,1.74367200902734
1,2017,7,22,2017-07-22,74,67.2,1010.5,8.8,7.1,12,NA,84.9,68,0,0,648,0.961516914445593
1,2014,6,7,2014-06-07,65.6,54,1012.5,9.9,8.6,12,NA,73.9,57,0,0,623,0.80632741155239
2,2014,8,17,2014-08-17,68.3,64.7,1011.1,8.3,6.8,12,17.1,73.9,59,0.06,1,476,-0.106186865459645
1,2019,7,6,2019-07-06,68.9,67.6,1013.9,1.5,7.5,12,NA,73.9,59,0,1,471,-0.137224766038286
4,2015,10,13,2015-10-13,64.4,61.2,1003.5,6.5,8.3,12,NA,73.9,50,0.18,1,724,1.43329300324093
7,2018,9,14,2018-09-14,64.9,60.7,1024.2,9.2,7.1,12,NA,73.9,59,0.01,1,684,1.18498979861181
3,2018,7,9,2018-07-09,60.9,53.6,1023.2,10,6.7,12,NA,73.9,50,0,0,672,1.11049883722307
4,2014,6,24,2014-06-24,60,51.9,1022,10,5.3,12,NA,66.9,53.1,0,0,632,0.862195632593943
5,2013,10,23,2013-10-23,52.5,44.6,1005.8,9.8,7.9,12,NA,66.9,48,0,0,558,0.402834704030061
3,2019,10,14,2019-10-14,57.7,55.9,1015.7,7.1,6.5,12,NA,66.9,48,0.25,1,400,-0.577962954254983
3,2016,6,20,2016-06-20,61.4,55.9,1022.8,10,8.6,12,NA,66.9,54,0,0,745,1.56365218567122
2,2015,8,2,2015-08-02,75.9,64.8,1011.7,9,7.8,12,NA,82.9,66,0,0,550,0.353174063104236
4,2015,8,18,2015-08-18,74.5,71,1017.7,8.8,8.8,12,NA,82.9,70,0,1,623,0.80632741155239
3,2015,8,17,2015-08-17,74.1,70.4,1018.5,7.6,8,12,NA,82.9,70,0,0,592,0.613892427964818
7,2013,9,6,2013-09-06,60.3,47.8,1021.1,10,5.3,12,NA,75.9,52,0,0,524,0.191776980095305
2,2013,8,4,2013-08-04,69.4,61.9,1009.8,9,8.3,12,19,75.9,60.1,0.25,0,454,-0.242753628005664
5,2019,8,14,2019-08-14,71.1,68.7,1009.9,8.6,6.8,12,NA,75.9,66,0,0,537,0.272475521599771
4,2015,9,29,2015-09-29,69.3,65.6,1020.1,8.5,7.8,12,NA,75.9,61,0,0,557,0.396627123914333
5,2016,8,31,2016-08-31,70.4,65.7,1016,10,9.1,12,NA,75.9,59,0,0,661,1.04221545595006
6,2014,7,3,2014-07-03,69.1,67.3,1015.3,1.8,8.5,12,NA,75.9,66,0,1,740,1.53261428509258
4,2017,8,1,2017-08-01,68.2,64.8,1017.1,10,8.6,12,NA,75.9,50,0,0,705,1.3153489810421
3,2012,12,24,2012-12-24,37,19.8,1016.1,10,3,12,22,42.1,28.9,0,0,518,0.154531499400936
2,2016,2,7,2016-02-07,38.7,30.1,1022.3,10,6.7,12,NA,44.1,28,0,0,423,-0.435188611593236
1,2019,3,9,2019-03-09,35.1,22.7,1025.1,10,7.4,12,NA,44.1,19.9,0,0,523,0.185569399979577
6,2014,5,8,2014-05-08,52,43.4,1022.3,9.6,7.5,12,NA,62.1,46,0,0,596,0.63872274842773
6,2013,10,31,2013-10-31,54.8,50.9,1021.4,9.1,6,12,NA,62.1,34,0,0,615,0.756666770626565
7,2014,5,23,2014-05-23,54.9,48.6,1012.4,10,7.3,12,15.9,62.1,50,0.02,0,660,1.03600787583433
5,2018,1,3,2018-01-03,25.6,18.3,1025.1,10,6.7,12,NA,35.1,10.9,0,0,645,0.942894174098409
7,2016,11,25,2016-11-25,48.6,43.1,1023.9,10,6.9,12,NA,51.1,34,0,0,455,-0.236546047889936
5,2016,4,27,2016-04-27,45,36.9,1011.9,10,7.8,12,NA,51.1,41,0.24,0,510,0.104870858475111
3,2014,12,29,2014-12-29,41.2,27.8,1017.9,9.9,8.4,12,18.1,51.1,36,0.01,0,411,-0.509679572981974
2,2016,1,17,2016-01-17,40.2,32.3,1007.3,9.2,7.7,12,18.1,51.1,36,0.77,0,451,-0.261376368352849
3,2012,9,24,2012-09-24,59,40.4,1020,10,3.3,12,20,66.2,53.1,0,0,562,0.427665024492974
2,2013,7,28,2013-07-28,69.8,68,1015.8,5.7,6.5,12,22.9,75.2,66.2,0.12,1,485,-0.0503186444180922
5,2015,2,18,2015-02-18,30.6,24.5,1010.4,10,8.8,13,NA,36,16,0,0,626,0.824950151899574
6,2015,1,29,2015-01-29,29.2,20.9,1022.9,10,8.5,13,20,36,19,0,0,519,0.160739079516664
7,2019,4,12,2019-04-12,43.8,35.3,1027,10,8.4,13,NA,48,35.1,0,0,688,1.20982011907472
1,2018,5,12,2018-05-12,48.9,46.2,1021.1,9.5,7.3,13,NA,52,45,0,0,602,0.675968229122099
1,2013,3,30,2013-03-30,44.5,35.1,1017.4,10,7,13,17.1,52,37.9,0.02,0,513,0.123493598822295
3,2017,4,3,2017-04-03,43,31.7,1018,10,6.9,13,NA,54,32,0,0,646,0.949101754214137
4,2019,4,30,2019-04-30,45.6,40.5,1024.6,8.3,7.6,13,NA,54,42.1,0.31,0,587,0.582854527386177
7,2013,10,25,2013-10-25,48,30.2,1015.2,10,9.2,13,21,54,43,0,0,647,0.955309334329865
1,2017,9,30,2017-09-30,56.3,50.9,1020,9.8,8.3,13,NA,64,48,0,0,550,0.353174063104236
6,2019,5,16,2019-05-16,53.3,47.6,1010.2,10,8.2,13,NA,64,43,0,0,642,0.924271433751224
1,2014,4,12,2014-04-12,50.1,40.8,1019.1,8.5,8.6,13,NA,64,43,0,0,578,0.526986306344624
3,2014,10,6,2014-10-06,55.7,42.6,1018.6,10,6.9,13,NA,64,45,0,0,639,0.90564869340404
5,2019,10,30,2019-10-30,57.8,54.9,1025.6,8.4,7.9,13,NA,64,53.1,0,0,595,0.632515168312002
5,2013,5,22,2013-05-22,57.8,55.1,1013.8,2.5,7.1,13,17.1,64,53.1,0,1,570,0.477325665418799
2,2013,9,15,2013-09-15,61.2,50.7,1019.4,10,6.6,13,17.1,68,51.1,0,0,476,-0.106186865459645
1,2018,10,13,2018-10-13,53.2,44.9,1008.5,10,7.9,13,21,68,48.9,2.37,0,577,0.520778726228896
2,2019,4,14,2019-04-14,50.8,48.7,1014.4,2.7,7.7,13,NA,68,45,0.04,1,457,-0.22413088765848
6,2019,9,26,2019-09-26,64.7,61.4,1010.9,9.9,8,13,NA,72,57,0,0,645,0.942894174098409
5,2017,7,26,2017-07-26,63.6,58,1022.4,10,7.4,13,NA,72,55,0,0,635,0.880818372941127
3,2019,9,30,2019-09-30,56.3,48.8,1026.3,10,7.8,13,NA,72,48,0,0,435,-0.360697650204499
5,2018,10,10,2018-10-10,66.2,64.9,1021.4,3.9,9.1,13,NA,72,57.9,0,1,708,1.33397172138928
2,2013,6,9,2013-06-09,63.6,57.2,1019.3,6.9,8.1,13,NA,72,53.1,0.01,1,533,0.247645201136858
1,2013,6,15,2013-06-15,62.4,52.3,1011,10,7.4,13,NA,72,52,0.14,0,596,0.63872274842773
1,2013,9,21,2013-09-21,63.6,60.3,1015.6,9.9,7.8,13,NA,72,54,0.01,1,546,0.328343742641324
1,2018,9,29,2018-09-29,62.3,56.3,1020,9.8,6.6,13,NA,72,53.1,0.23,0,604,0.688383389353555
1,2019,6,1,2019-06-01,55.3,53.2,1010.9,6.2,6,13,NA,72,48.9,0.15,1,557,0.396627123914333
1,2012,8,25,2012-08-25,75.7,65.2,1023.6,7.3,3.2,13,18.1,84,62.6,0.01,1,474,-0.118602025691102
5,2012,7,18,2012-07-18,85.3,69.1,1008.9,7.2,3.7,13,20,100,73,0,1,559,0.409042284145789
3,2017,9,18,2017-09-18,65.7,65.5,1020.5,3.4,7.6,13,NA,73,60.1,0,1,672,1.11049883722307
7,2014,8,22,2014-08-22,63.9,60,1017.7,7.9,7.9,13,19,73,57.9,0.01,1,568,0.464910505187343
4,2013,7,2,2013-07-02,67.7,65.5,1022.2,4,9.5,13,18.1,73,64.9,0.04,1,601,0.669760649006371
2,2017,9,24,2017-09-24,65.3,64.3,1016.6,3.7,9.6,13,NA,73,60.1,0.05,1,587,0.582854527386177
6,2014,9,11,2014-09-11,64.4,60.3,1014.8,9.7,6.4,13,NA,73,54,0,0,619,0.781497091089477
2,2012,9,16,2012-09-16,65.1,46.5,1018.9,10,1.9,13,20,73,53.6,0,0,458,-0.217923307542752
6,2016,6,2,2016-06-02,55.7,53.5,1021.8,6.8,9.3,13,15,73,52,0.01,1,683,1.17878221849608
5,2019,9,25,2019-09-25,63.8,54.6,1009.9,10,9.7,13,17.1,73,59,0,0,604,0.688383389353555
3,2017,7,10,2017-07-10,68.3,66.1,1018.2,9.6,9,13,NA,77,62.1,0,0,667,1.07946093664443
6,2016,9,8,2016-09-08,68.5,66.8,1012,6.3,9,13,NA,77,66,0.01,1,717,1.38983994243083
5,2015,8,12,2015-08-12,71.9,67.4,1008.9,7.2,7.9,13,NA,77,64,1.01,1,643,0.930479013866952
5,2017,10,11,2017-10-11,62.1,58.7,1019.7,10,6.9,13,NA,77,55.9,0,0,628,0.83736531213103
6,2015,8,27,2015-08-27,72.3,60.6,1014.9,10,8.5,13,NA,81,62.1,0,0,614,0.750459190510837
1,2016,8,20,2016-08-20,69.1,62.1,1015.2,10,8.5,13,NA,81,63,0,0,579,0.533193886460352
5,2016,7,20,2016-07-20,68.3,55.6,1020.9,10,6.9,13,NA,81,60.1,0,0,698,1.271895920232
5,2015,9,16,2015-09-16,72.8,61.9,1024.8,10,6.2,13,NA,81,64,0,0,748,1.58227492601841
5,2016,7,6,2016-07-06,71.8,65.3,1009.9,8.6,6.5,13,NA,81,64,1.5,1,680,1.16015947814889
3,2015,7,20,2015-07-20,73.4,69.9,1005.9,4.1,9.3,13,NA,81,69.1,0,1,727,1.45191574358812
2,2015,1,11,2015-01-11,27.1,12.1,1035.5,10,8.8,13,17.1,37,19.9,0,0,341,-0.944210181082943
5,2015,1,14,2015-01-14,32.1,24,1031.2,8,9.6,13,22.9,37,26.1,0.15,0,506,0.0800405380121985
5,2015,1,21,2015-01-21,32.3,17.7,1018.1,10,7.9,13,NA,39,25,0,0,495,0.0117571567391891
1,2015,3,21,2015-03-21,34.2,31,1016.6,7,8.5,13,NA,41,21.9,0.02,0,507,0.0862481181279267
7,2017,1,6,2017-01-06,31.7,25.8,1015.2,6.1,8.9,13,NA,41,28.9,0.03,1,600,0.663553068890643
4,2016,12,20,2016-12-20,34.8,25.3,1033.2,10,7,13,NA,41,30,0,0,719,1.40225510266229
1,2017,3,18,2017-03-18,34.7,23.9,1024,10,7.5,13,19,43,21.9,0,0,504,0.0676253777807423
7,2016,1,15,2016-01-15,36.5,25.6,1014.8,10,7.2,13,NA,45,24.1,0,0,722,1.42087784300947
5,2017,4,12,2017-04-12,49.1,45.1,1020.6,8.3,9.9,13,NA,55,46,0,0,540,0.291098261946955
2,2016,5,1,2016-05-01,45.2,36.3,1024,9.7,6.1,13,NA,55,37,0,0,484,-0.0565262245338203
2,2015,12,6,2015-12-06,45.4,40.9,1032.5,8.5,6.2,13,NA,55,34,0,1,485,-0.0503186444180922
